workerid,proliferate.condition,confidence,continuation,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
2137,condition1,3,"Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that her estranged young adult son spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages. ","Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as <b>""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party.""</b>",yes,Malicious Acts or Vandalism,99,3,45216,Malicious Acts or Vandalism II,controversial,6,54,Yes,,3,2,Male,English,0,No,White,Chrome,Windows,768,1366,2.4223333333333334,
2137,condition1,4,"Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers that the windshield has been severely damaged and that broken shards from the windshield managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage. ","Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as <b>""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""</b>",yes,Vehicle Glass,99,4,28484,Vehicle Glass II,unambiguous_covered,6,54,Yes,,3,2,Male,English,0,No,White,Chrome,Windows,768,1366,2.4223333333333334,
2137,condition1,4,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. ","Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,1,5,29304,Hail Damage,unambiguous_uncovered,6,54,Yes,,3,2,Male,English,0,No,White,Chrome,Windows,768,1366,2.4223333333333334,
1425,condition1,4,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. ","Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,95,3,54032,Hail Damage,unambiguous_uncovered,6,39,No,No additional comments.,4,2,Male,English,0,No.,White,Chrome,Windows,1152,2048,8.235716666666667,
1425,condition1,4,"Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill -- who owns a moving company -- to store some of her belongings in his personal office. A couple days before she is set to move in, Bill's office floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.","Harper's insurance covers damage from ""House Removal,"" which includes <b>""damage to belongings that occurs while being stored by professional removal contractors.""</b>",yes,House Removal,98,4,53270,House Removal II,controversial,6,39,No,No additional comments.,4,2,Male,English,0,No.,White,Chrome,Windows,1152,2048,8.235716666666667,
1425,condition1,4,"Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate Jack's home WiFi network. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses. ","Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes <b>""identity theft connected with the policyholder's occupation.""</b>",yes,Identity Theft,93,5,77566,Identity Theft II,unambiguous_covered,6,39,No,No additional comments.,4,2,Male,English,0,No.,White,Chrome,Windows,1152,2048,8.235716666666667,
1786,condition1,1,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. ","Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,60,3,20883,Hail Damage,unambiguous_uncovered,1,26,Yes,,3,2,Female,English,0,,Asian,Chrome,Windows,1000,1500,2.0906666666666665,
1786,condition1,4,"Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing Hunter's very high-end seat covers. Hunter files a claim with his insurance company for the loss. ","Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as <b>loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""</b>",yes,Vehicle Theft,90,4,14264,Vehicle Theft IV,unambiguous_covered,1,26,Yes,,3,2,Female,English,0,,Asian,Chrome,Windows,1000,1500,2.0906666666666665,
1786,condition1,4,"Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of reckless teenagers crash their car into several bags' worth of garbage in front of Olivia's house while driving almost double the speed limit, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages.","Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as <b>""actions involving deliberate destruction or damage to the policyholder's property.""</b>",yes,Malicious Acts or Vandalism,90,5,15801,Malicious Acts or Vandalism I,controversial,1,26,Yes,,3,2,Female,English,0,,Asian,Chrome,Windows,1000,1500,2.0906666666666665,
1037,condition1,0,"Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers that the windshield has been severely damaged and that broken shards from the windshield managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage. ","Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as <b>""broken glass, and any scratching to the bodywork caused solely and directly by broken glass.""</b>",yes,Vehicle Glass,60,3,23739,Vehicle Glass II,unambiguous_covered,2,52,Yes,,3,1,Female,English,0,,White,Chrome,Windows,864,1536,5.5057,
1037,condition1,0,"One day, Ken parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. The fire does not spread to the rest of the car, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",yes,Vehicle Fire,78,4,16527,Vehicle Fire III,controversial,2,52,Yes,,3,1,Female,English,0,,White,Chrome,Windows,864,1536,5.5057,
1037,condition1,2,"Cooper, who doesn't keep a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. ","Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if <b>""the policyholder's car contains a working GPS tracking device.""</b>",no,Vehicle TheftVe,79,5,18209,Vehicle Theft VI,unambiguous_uncovered,2,52,Yes,,3,1,Female,English,0,,White,Chrome,Windows,864,1536,5.5057,
2036,condition1,2,"Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.","Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from <b>""missed employment due to injuries that occur under regular working conditions.""</b>",yes,General Damages,60,3,47818,General Damages,unambiguous_uncovered,3,30,No,,1,1,Male,English,0,no,White,Chrome,Windows,864,1536,5.821033333333333,
2036,condition1,3,"One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to one of his car's stereo speakers, which was adjacent to the phone.  Gene files a claim with his insurance company for the loss. ","Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""</b>",yes,Vehicle Fire,68,4,55041,Vehicle Fire II,unambiguous_covered,3,30,No,,1,1,Male,English,0,no,White,Chrome,Windows,864,1536,5.821033333333333,
